Local time in Nairobi / Wilson (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
01.02.2018 03:00,19,627.1,763.5,78,"Calm, no wind",0,,,,Scattered clouds (40-50%) 630 m,10.0 and more,15
01.02.2018 02:00,19,627.1,763.5,73,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,14
31.01.2018 21:00,23,629.4,764.3,53,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 7200 m",10.0 and more,13
31.01.2018 20:00,23,629.4,764.3,50,Wind blowing from the east-northeast,7,,,,"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 7200 m",10.0 and more,12
31.01.2018 19:00,24,629.2,763.5,47,Wind blowing from the east-northeast,5,,,,"Scattered clouds (40-50%) 780 m, broken clouds (60-90%) 7500 m",10.0 and more,12
31.01.2018 18:00,25,629,762.8,44,Wind blowing from the east,6,,,,"Scattered clouds (40-50%) 810 m, broken clouds (60-90%) 7500 m",10.0 and more,12
31.01.2018 17:00,26,628.8,762,39,Wind blowing from the east,7,,,,"Scattered clouds (40-50%) 840 m, broken clouds (60-90%) 7500 m",10.0 and more,11
31.01.2018 16:00,27,629.2,762,34,Wind blowing from the north-east,7,,,,"Broken clouds (60-90%) 870 m, scattered clouds (40-50%) 7500 m",10.0 and more,10
31.01.2018 15:00,27,629.8,762.8,37,Wind blowing from the east-northeast,7,,,,Broken clouds (60-90%) 870 m,10.0 and more,11
31.01.2018 14:00,27,630.4,763.5,39,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 870 m,10.0 and more,12
31.01.2018 13:00,26,630.7,764.3,42,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 840 m,10.0 and more,12
31.01.2018 12:00,25,630.8,765,44,Wind blowing from the north-east,8,,,,"Scattered clouds (40-50%) 810 m, scattered clouds (40-50%) 7200 m",10.0 and more,12
31.01.2018 11:00,23,630.7,765.8,47,Wind blowing from the north-east,5,,,,"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 7200 m",10.0 and more,11
31.01.2018 10:00,21,629.8,765.8,53,Wind blowing from the north-northeast,6,,,,Few clouds (10-30%) 690 m,10.0 and more,11
31.01.2018 09:00,21,629.8,765.8,53,Wind blowing from the east,3,,,,"Few clouds (10-30%) 690 m, scattered clouds (40-50%) 6600 m",10.0 and more,11
31.01.2018 08:00,19,628.3,765,60,"Calm, no wind",0,,,,"Few clouds (10-30%) 630 m, scattered clouds (40-50%) 6600 m",10.0 and more,11
31.01.2018 07:00,16,627.1,765,72,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,11
31.01.2018 06:00,16,626.5,764.3,72,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,11
31.01.2018 05:00,17,626.9,764.3,68,"Calm, no wind",0,,,,No clouds,,11
31.01.2018 04:00,17,627.5,765,68,"Calm, no wind",0,,,,No clouds,,11
31.01.2018 03:00,18,627.9,765,60,"Calm, no wind",0,,,,No clouds,,10
31.01.2018 02:00,18,627.9,765,56,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,9
31.01.2018 01:00,19,628.3,765,52,Wind blowing from the north-east,3,,,,No Significant Clouds,10.0 and more,9
30.01.2018 21:00,23,628.8,763.5,38,Wind blowing from the north-east,5,,,,No Significant Clouds,10.0 and more,8
30.01.2018 20:00,24,629.2,763.5,34,Wind blowing from the east-northeast,4,,,,No Significant Clouds,10.0 and more,7
30.01.2018 19:00,26,628.8,762,30,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 840 m, broken clouds (60-90%) 8700 m",10.0 and more,7
30.01.2018 18:00,28,629.6,762,28,Wind blowing from the east-northeast,8,,,,"Few clouds (10-30%) 900 m, broken clouds (60-90%) 9600 m",10.0 and more,8
30.01.2018 17:00,28,629.6,762,26,Wind blowing from the east,6,,,,"Few clouds (10-30%) 900 m, broken clouds (60-90%) 9600 m",10.0 and more,7
30.01.2018 16:00,28,629.6,762,28,Wind blowing from the east,5,,,,"Few clouds (10-30%) 900 m, broken clouds (60-90%) 9600 m",10.0 and more,8
30.01.2018 15:00,28,629.6,762,28,Wind blowing from the north-east,4,,,,"Few clouds (10-30%) 900 m, broken clouds (60-90%) 9600 m",10.0 and more,8
30.01.2018 14:00,28,630.2,762.8,26,Wind blowing from the east-northeast,8,,,,"Scattered clouds (40-50%) 960 m, broken clouds (60-90%) 9600 m",10.0 and more,7
30.01.2018 13:00,26,630.7,764.3,42,Wind blowing from the north-northwest,3,,,,Scattered clouds (40-50%) 900 m,10.0 and more,12
30.01.2018 12:00,26,631.2,765,42,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 840 m, scattered clouds (40-50%) 8700 m",10.0 and more,12
30.01.2018 11:00,23,630.7,765.8,47,Wind blowing from the north-northeast,3,,,,"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 8400 m",10.0 and more,11
30.01.2018 10:00,22,630.3,765.8,50,Wind blowing from the north-northeast,4,,,,"Few clouds (10-30%) 720 m, scattered clouds (40-50%) 8100 m",10.0 and more,11
30.01.2018 09:00,21,629.8,765.8,57,Wind blowing from the east-northeast,3,,,,"Few clouds (10-30%) 690 m, scattered clouds (40-50%) 8100 m",10.0 and more,12
30.01.2018 08:00,19,629,765.8,60,Wind blowing from the north-east,5,,,,Few clouds (10-30%) 630 m,10.0 and more,11
30.01.2018 07:00,17,627.5,765,68,"Calm, no wind",0,,,,Few clouds (10-30%) 570 m,10.0 and more,11
30.01.2018 06:00,17,626.9,764.3,64,"Calm, no wind",0,,,,Few clouds (10-30%) 570 m,10.0 and more,10
30.01.2018 05:00,17,626.9,764.3,68,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,11
30.01.2018 04:00,17,626.9,764.3,68,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,11
30.01.2018 03:00,17,626.9,764.3,68,"Calm, no wind",0,,,,No clouds,,11
29.01.2018 21:00,23,629.4,764.3,27,Wind blowing from the north-northeast,5,,,,No clouds,,3
29.01.2018 20:00,25,629,762.8,21,Wind blowing from the north-east,3,,,,No clouds,,1
29.01.2018 19:00,26,628.8,762,20,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 840 m,10.0 and more,1
29.01.2018 17:00,29,629.3,761.2,19,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 930 m,10.0 and more,3
29.01.2018 16:00,29,630,762,18,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 930 m,10.0 and more,2
29.01.2018 15:00,29,630,762,18,Wind blowing from the north-northeast,4,,,,Few clouds (10-30%) 930 m,10.0 and more,2
29.01.2018 14:00,27,630.4,763.5,26,Wind blowing from the north-east,6,,,,Few clouds (10-30%) 870 m,10.0 and more,6
29.01.2018 13:00,27,630.4,763.5,28,Wind blowing from the north-east,6,,,,Few clouds (10-30%) 870 m,10.0 and more,7
29.01.2018 12:00,26,630.7,764.3,32,Wind blowing from the east,4,,,,Few clouds (10-30%) 840 m,10.0 and more,8
29.01.2018 10:00,20,629.4,765.8,56,"Calm, no wind",0,,,,No clouds,,11
29.01.2018 09:00,20,629.4,765.8,60,Wind blowing from the north-northeast,5,,,,No clouds,,12
29.01.2018 08:00,17,627.5,765,73,Wind blowing from the north-west,3,,,,No clouds,,12
29.01.2018 07:00,14,626.2,765,82,"Calm, no wind",0,,Light fog,,Few clouds (10-30%) 480 m,7,11
29.01.2018 06:00,16,626.5,764.3,77,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,12
29.01.2018 05:00,16,626.5,764.3,77,"Calm, no wind",0,,,,No clouds,,12
29.01.2018 04:00,17,626.9,764.3,73,"Calm, no wind",0,,,,No clouds,,12
29.01.2018 03:00,17,627.5,765,73,"Calm, no wind",0,,,,No clouds,,12
29.01.2018 02:00,18,627.9,765,68,"Calm, no wind",0,,,,No clouds,,12
29.01.2018 01:00,18,627.9,765,68,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,12
29.01.2018 00:00,19,628.3,765,64,Wind blowing from the north,3,,,,Few clouds (10-30%) 630 m,10.0 and more,12
28.01.2018 22:00,21,629.2,765,53,Wind blowing from the north-east,5,,,,Few clouds (10-30%) 690 m,10.0 and more,11
28.01.2018 21:00,22,629,764.3,47,Wind blowing from the north-east,6,,,,No Significant Clouds,10.0 and more,10
28.01.2018 20:00,23,628.8,763.5,41,Wind blowing from the east-northeast,7,,,,No Significant Clouds,10.0 and more,9
28.01.2018 19:00,25,628.4,762,28,Wind blowing from the east-northeast,7,,,,Few clouds (10-30%) 810 m,10.0 and more,5
28.01.2018 18:00,27,629.2,762,23,Wind blowing from the east-northeast,8,,,,Few clouds (10-30%) 870 m,10.0 and more,4
28.01.2018 17:00,28,628.9,761.2,23,Wind blowing from the east-northeast,7,,,,Few clouds (10-30%) 900 m,10.0 and more,5
28.01.2018 16:00,28,629.6,762,23,Wind blowing from the east,9,,,,Few clouds (10-30%) 900 m,10.0 and more,5
28.01.2018 15:00,28,629.6,762,23,Wind blowing from the east,4,,,,Few clouds (10-30%) 900 m,10.0 and more,5
28.01.2018 14:00,28,630.2,762.8,25,Wind blowing from the east-northeast,2,,,,Scattered clouds (40-50%) 900 m,10.0 and more,6
28.01.2018 13:00,26,630.7,764.3,32,Wind blowing from the north-northeast,4,,,,Scattered clouds (40-50%) 840 m,10.0 and more,8
28.01.2018 12:00,25,630.3,764.3,44,Wind blowing from the east,4,,,,Scattered clouds (40-50%) 810 m,10.0 and more,12
28.01.2018 11:00,24,630.4,765,50,Wind blowing from the east,4,,,,Few clouds (10-30%) 780 m,10.0 and more,13
28.01.2018 10:00,22,629.6,765,61,"Calm, no wind",0,,,,Few clouds (10-30%) 720 m,10.0 and more,14
28.01.2018 09:00,20,628.8,765,69,Wind blowing from the east,3,,,,Scattered clouds (40-50%) 660 m,10.0 and more,14
28.01.2018 08:00,18,627.9,765,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
28.01.2018 07:00,17,626.9,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
28.01.2018 06:00,17,626.9,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
28.01.2018 05:00,16,626.5,764.3,94,Wind blowing from the east,2,,,,Broken clouds (60-90%) 540 m,10.0 and more,15
28.01.2018 04:00,17,626.3,763.5,88,Wind blowing from the east,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
28.01.2018 03:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,15
28.01.2018 02:00,18,627.3,764.3,83,Wind blowing from the north-east,3,,,,Scattered clouds (40-50%) 600 m,10.0 and more,15
28.01.2018 01:00,19,628.3,765,78,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,15
28.01.2018 00:00,19,628.3,765,73,Wind blowing from the east,7,,,,Broken clouds (60-90%) 630 m,10.0 and more,14
27.01.2018 23:00,20,628.8,765,69,Wind blowing from the east,7,,,,Broken clouds (60-90%) 660 m,10.0 and more,14
27.01.2018 22:00,21,628.6,764.3,64,Wind blowing from the east,7,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
27.01.2018 21:00,22,628.4,763.5,57,Wind blowing from the east,6,,,,Broken clouds (60-90%) 720 m,10.0 and more,13
27.01.2018 20:00,23,628.2,762.8,44,Wind blowing from the east-northeast,4,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds",10.0 and more,10
27.01.2018 19:00,24,628.6,762.8,41,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 780 m,10.0 and more,10
27.01.2018 18:00,26,628.8,762,34,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 840 m,10.0 and more,9
27.01.2018 17:00,27,629.2,762,30,Wind blowing from the east,6,,,,Scattered clouds (40-50%) 870 m,10.0 and more,8
27.01.2018 16:00,27,629.2,762,34,Wind blowing from the east-northeast,7,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , broken clouds (60-90%) 870 m",10.0 and more,10
27.01.2018 15:00,27,629.2,762,32,Wind blowing from the east,4,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , broken clouds (60-90%) 870 m",10.0 and more,9
27.01.2018 14:00,27,629.8,762.8,32,Wind blowing from the east-northeast,6,,,,Scattered clouds (40-50%) 870 m,10.0 and more,9
27.01.2018 13:00,26,630,763.5,37,Wind blowing from the north-northeast,5,,,,Few clouds (10-30%) 840 m,10.0 and more,10
27.01.2018 12:00,25,630.3,764.3,47,Wind blowing from the east-northeast,5,,,,Few clouds (10-30%) 810 m,10.0 and more,13
27.01.2018 11:00,23,630,765,57,Wind blowing from the north-east,3,,,,Few clouds (10-30%) 750 m,10.0 and more,14
27.01.2018 10:00,21,629.2,765,64,"Calm, no wind",0,,,,Few clouds (10-30%) 690 m,10.0 and more,14
27.01.2018 09:00,20,628.8,765,69,"Calm, no wind",0,,,,Few clouds (10-30%) 660 m,10.0 and more,14
27.01.2018 08:00,17,627.5,765,83,"Calm, no wind",0,,,,Few clouds (10-30%) 570 m,10.0 and more,14
27.01.2018 07:00,16,626.5,764.3,88,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,14
27.01.2018 06:00,17,626.9,764.3,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
27.01.2018 05:00,18,626.7,763.5,78,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
27.01.2018 04:00,19,627.8,764.3,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,14
27.01.2018 03:00,19,627.8,764.3,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,14
26.01.2018 21:00,22,628.4,763.5,65,Wind blowing from the west,3,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
26.01.2018 20:00,22,627.8,762.8,65,Wind blowing from the east,3,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
26.01.2018 19:00,22,627.8,762.8,65,Wind blowing from the west,4,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,15
26.01.2018 18:00,22,627.8,762.8,61,Wind blowing from the west-southwest,6,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,14
26.01.2018 17:00,22,627.8,762.8,61,Wind blowing from the south-southwest,5,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,14
26.01.2018 16:00,21,626.7,762,64,Wind blowing from the south-southwest,5,,,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,14
26.01.2018 15:00,24,628,762,54,Wind blowing from the west,7,,"Thunderstorm, rain",,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,14
26.01.2018 14:00,27,629.8,762.8,45,Wind blowing from the south,2,,,,Broken clouds (60-90%) 870 m,10.0 and more,14
26.01.2018 13:00,25,629.6,763.5,47,Wind blowing from the east,2,,,,Broken clouds (60-90%) 810 m,10.0 and more,13
26.01.2018 12:00,25,630.3,764.3,47,"Calm, no wind",0,,,,Scattered clouds (40-50%) 810 m,10.0 and more,13
26.01.2018 11:00,23,630,765,61,"Calm, no wind",0,,,,"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 2400 m",10.0 and more,15
26.01.2018 10:00,21,629.8,765.8,69,"Calm, no wind",0,,,,"Scattered clouds (40-50%) 690 m, broken clouds (60-90%) 2400 m",10.0 and more,15
26.01.2018 09:00,19,629,765.8,78,"Calm, no wind",0,,,,"Scattered clouds (40-50%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,15
26.01.2018 08:00,18,627.9,765,78,"Calm, no wind",0,,,,"Broken clouds (60-90%) 600 m, broken clouds (60-90%) 2100 m",10.0 and more,14
26.01.2018 07:00,17,627.5,765,88,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2100 m",10.0 and more,15
26.01.2018 06:00,18,627.3,764.3,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
26.01.2018 05:00,18,626.7,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
26.01.2018 04:00,18,626.7,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
26.01.2018 03:00,18,626.7,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
26.01.2018 02:00,18,627.3,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
26.01.2018 01:00,18,627.3,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
26.01.2018 00:00,18,627.3,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
25.01.2018 23:00,18,627.3,764.3,78,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
25.01.2018 22:00,19,627.8,764.3,73,Wind blowing from the south-southeast,4,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2100 m",10.0 and more,14
25.01.2018 21:00,19,627.1,763.5,73,"Calm, no wind",0,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,14
25.01.2018 20:00,19,626.5,762.8,68,Wind blowing from the south-southeast,4,,,Rain,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,13
25.01.2018 19:00,19,626.5,762.8,68,Wind blowing from the west,10,,Light rain,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,13
25.01.2018 18:00,21,626.7,762,69,Wind blowing from the north-west,6,,Light rain,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,15
25.01.2018 17:00,,,761.2,,Wind blowing from the west-northwest,6,,Light rain,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,
25.01.2018 16:00,27,628.5,761.2,32,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 870 m,10.0 and more,9
25.01.2018 15:00,28,628.9,761.2,30,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 900 m,10.0 and more,9
25.01.2018 14:00,28,629.6,762,32,"Calm, no wind",0,,,,Broken clouds (60-90%) 900 m,10.0 and more,10
25.01.2018 13:00,28,630.2,762.8,35,Wind blowing from the east,4,,,,Broken clouds (60-90%) 900 m,10.0 and more,11
25.01.2018 12:00,26,630.7,764.3,42,Wind blowing from the north-east,2,,,,Scattered clouds (40-50%) 840 m,10.0 and more,12
25.01.2018 11:00,24,630.4,765,50,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 780 m,10.0 and more,13
25.01.2018 10:00,22,629.6,765,53,"Calm, no wind",0,,,,Few clouds (10-30%) 720 m,10.0 and more,12
25.01.2018 09:00,21,629.2,765,69,"Calm, no wind",0,,,,Few clouds (10-30%) 660 m,10.0 and more,15
25.01.2018 08:00,17,627.5,765,83,"Calm, no wind",0,,Light haze,,Broken clouds (60-90%) 570 m,8,14
25.01.2018 07:00,17,626.9,764.3,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
25.01.2018 06:00,17,626.9,764.3,83,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,14
25.01.2018 05:00,17,626.9,764.3,83,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,14
25.01.2018 04:00,18,627.3,764.3,78,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,14
25.01.2018 03:00,18,627.3,764.3,73,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,13
25.01.2018 02:00,19,627.8,764.3,68,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
25.01.2018 00:00,19,627.8,764.3,68,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,13
24.01.2018 23:00,20,628.8,765,60,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 660 m,10.0 and more,12
24.01.2018 22:00,21,628.6,764.3,57,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,12
24.01.2018 21:00,22,629,764.3,53,Wind blowing from the north-east,6,,,,Broken clouds (60-90%) 720 m,10.0 and more,12
24.01.2018 20:00,23,628.8,763.5,47,Wind blowing from the north-east,4,,,,Scattered clouds (40-50%) 750 m,10.0 and more,11
24.01.2018 19:00,24,628,762,41,Wind blowing from the east-northeast,5,,,,Scattered clouds (40-50%) 780 m,10.0 and more,10
24.01.2018 18:00,26,628.8,762,37,Wind blowing from the east-northeast,8,,,,Scattered clouds (40-50%) 840 m,10.0 and more,10
24.01.2018 17:00,27,628.5,761.2,30,Wind blowing from the east,5,,,,Scattered clouds (40-50%) 870 m,10.0 and more,8
24.01.2018 16:00,28,628.9,761.2,28,Wind blowing from the east-southeast,5,,,,Scattered clouds (40-50%) 900 m,10.0 and more,8
24.01.2018 15:00,27,629.2,762,28,Wind blowing from the east,5,,,,Scattered clouds (40-50%) 870 m,10.0 and more,7
24.01.2018 14:00,28,630.2,762.8,28,Wind blowing from the east,5,,,,Few clouds (10-30%) 900 m,10.0 and more,8
24.01.2018 13:00,27,630.4,763.5,30,Wind blowing from the east,4,,,,Few clouds (10-30%) 870 m,10.0 and more,8
24.01.2018 12:00,25,630.3,764.3,39,Wind blowing from the north-east,7,,,,Few clouds (10-30%) 810 m,10.0 and more,10
24.01.2018 11:00,24,629.9,764.3,41,Wind blowing from the east-northeast,2,,,,Few clouds (10-30%) 780 m,10.0 and more,10
24.01.2018 09:00,20,628.8,765,60,Wind blowing from the north-northeast,3,,,,Few clouds (10-30%) 600 m,10.0 and more,12
24.01.2018 08:00,17,627.5,765,77,"Calm, no wind",0,,,,Few clouds (10-30%) 540 m,10.0 and more,13
24.01.2018 07:00,15,626.1,764.3,82,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,12
24.01.2018 06:00,15,626.1,764.3,82,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,12
24.01.2018 04:00,15,625.4,763.5,82,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,12
24.01.2018 03:00,16,624.6,762,77,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,12
24.01.2018 02:00,16,625.8,763.5,77,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,12
24.01.2018 01:00,16,625.8,763.5,77,"Calm, no wind",0,,,,No Significant Clouds,10.0 and more,12
