ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_ticket,date,dayofweek,dayofyear,dayofmonth,year_woy,hour,minute,is_weekend,year,quarter,month
10029,11-01-18,8:40,Kisii,shuttle,11,7,2018-01-11 08:40:00,3,11,11,20182,8,40,0,2018,1,1
10033,11-01-18,8:30,Kisii,shuttle,11,9,2018-01-11 08:30:00,3,11,11,20182,8,30,0,2018,1,1
10034,11-01-18,7:50,Kisii,shuttle,11,7,2018-01-11 07:50:00,3,11,11,20182,7,50,0,2018,1,1
10035,11-01-18,7:40,Kisii,shuttle,11,8,2018-01-11 07:40:00,3,11,11,20182,7,40,0,2018,1,1
10036,08-02-18,7:05,Rongo,Bus,49,14,2018-02-08 07:05:00,3,39,8,20186,7,5,0,2018,1,2
10037,08-02-18,19:07,Sirare,Bus,49,43,2018-02-08 19:07:00,3,39,8,20186,19,7,0,2018,1,2
10038,08-02-18,7:05,Nyachenge,Bus,49,2,2018-02-08 07:05:00,3,39,8,20186,7,5,0,2018,1,2
10039,08-02-18,7:04,Rongo,Bus,49,9,2018-02-08 07:04:00,3,39,8,20186,7,4,0,2018,1,2
10040,08-02-18,7:04,Homa Bay,Bus,49,10,2018-02-08 07:04:00,3,39,8,20186,7,4,0,2018,1,2
10041,08-02-18,7:09,Homa Bay,Bus,49,16,2018-02-08 07:09:00,3,39,8,20186,7,9,0,2018,1,2
10042,08-02-18,7:12,Migori,Bus,49,38,2018-02-08 07:12:00,3,39,8,20186,7,12,0,2018,1,2
10043,08-02-18,7:13,Kehancha,Bus,49,14,2018-02-08 07:13:00,3,39,8,20186,7,13,0,2018,1,2
10044,11-01-18,7:30,Kisii,shuttle,11,5,2018-01-11 07:30:00,3,11,11,20182,7,30,0,2018,1,1
10045,08-02-18,7:06,Kijauri,Bus,49,4,2018-02-08 07:06:00,3,39,8,20186,7,6,0,2018,1,2
10046,11-01-18,19:03,Kisii,Bus,49,1,2018-01-11 19:03:00,3,11,11,20182,19,3,0,2018,1,1
10047,11-01-18,7:06,Kisii,Bus,49,1,2018-01-11 07:06:00,3,11,11,20182,7,6,0,2018,1,1
10049,08-02-18,7:09,Rongo,Bus,49,4,2018-02-08 07:09:00,3,39,8,20186,7,9,0,2018,1,2
10053,08-02-18,9:50,Kijauri,shuttle,11,1,2018-02-08 09:50:00,3,39,8,20186,9,50,0,2018,1,2
10055,08-02-18,9:20,Keroka,shuttle,11,1,2018-02-08 09:20:00,3,39,8,20186,9,20,0,2018,1,2
10056,08-02-18,9:40,Kijauri,shuttle,11,2,2018-02-08 09:40:00,3,39,8,20186,9,40,0,2018,1,2
10058,08-02-18,7:10,Rongo,Bus,49,2,2018-02-08 07:10:00,3,39,8,20186,7,10,0,2018,1,2
10059,08-02-18,9:00,Keroka,shuttle,11,1,2018-02-08 09:00:00,3,39,8,20186,9,0,0,2018,1,2
10063,08-02-18,9:10,Keroka,shuttle,11,2,2018-02-08 09:10:00,3,39,8,20186,9,10,0,2018,1,2
10065,10-01-18,5:00,Kisii,shuttle,11,1,2018-01-10 05:00:00,2,10,10,20182,5,0,0,2018,1,1
10066,10-01-18,9:30,Kisii,shuttle,11,11,2018-01-10 09:30:00,2,10,10,20182,9,30,0,2018,1,1
10067,08-02-18,7:08,Awendo,Bus,49,12,2018-02-08 07:08:00,3,39,8,20186,7,8,0,2018,1,2
10068,10-01-18,8:40,Kisii,shuttle,11,9,2018-01-10 08:40:00,2,10,10,20182,8,40,0,2018,1,1
10069,10-01-18,9:20,Kisii,shuttle,11,9,2018-01-10 09:20:00,2,10,10,20182,9,20,0,2018,1,1
10070,10-01-18,9:10,Kisii,shuttle,11,11,2018-01-10 09:10:00,2,10,10,20182,9,10,0,2018,1,1
10071,10-01-18,8:50,Kisii,shuttle,11,8,2018-01-10 08:50:00,2,10,10,20182,8,50,0,2018,1,1
10072,10-01-18,9:00,Kisii,shuttle,11,11,2018-01-10 09:00:00,2,10,10,20182,9,0,0,2018,1,1
10073,10-01-18,8:20,Kisii,shuttle,11,9,2018-01-10 08:20:00,2,10,10,20182,8,20,0,2018,1,1
10074,10-01-18,8:30,Kisii,shuttle,11,7,2018-01-10 08:30:00,2,10,10,20182,8,30,0,2018,1,1
10075,08-02-18,7:00,Keroka,Bus,49,1,2018-02-08 07:00:00,3,39,8,20186,7,0,0,2018,1,2
10076,10-01-18,8:10,Kisii,shuttle,11,8,2018-01-10 08:10:00,2,10,10,20182,8,10,0,2018,1,1
10077,10-01-18,8:00,Kisii,shuttle,11,6,2018-01-10 08:00:00,2,10,10,20182,8,0,0,2018,1,1
10078,10-01-18,7:50,Kisii,shuttle,11,5,2018-01-10 07:50:00,2,10,10,20182,7,50,0,2018,1,1
10079,10-01-18,7:09,Kisii,shuttle,11,9,2018-01-10 07:09:00,2,10,10,20182,7,9,0,2018,1,1
10080,10-01-18,7:40,Kisii,shuttle,11,5,2018-01-10 07:40:00,2,10,10,20182,7,40,0,2018,1,1
10081,10-01-18,7:00,Kisii,shuttle,11,7,2018-01-10 07:00:00,2,10,10,20182,7,0,0,2018,1,1
10082,08-02-18,19:05,Keroka,Bus,49,1,2018-02-08 19:05:00,3,39,8,20186,19,5,0,2018,1,2
10083,10-01-18,7:30,Kisii,shuttle,11,8,2018-01-10 07:30:00,2,10,10,20182,7,30,0,2018,1,1
10084,08-02-18,7:15,Rongo,Bus,49,1,2018-02-08 07:15:00,3,39,8,20186,7,15,0,2018,1,2
10085,10-01-18,7:20,Kisii,shuttle,11,8,2018-01-10 07:20:00,2,10,10,20182,7,20,0,2018,1,1
10086,10-01-18,7:06,Kisii,Bus,49,3,2018-01-10 07:06:00,2,10,10,20182,7,6,0,2018,1,1
10087,08-02-18,7:08,Rongo,Bus,49,1,2018-02-08 07:08:00,3,39,8,20186,7,8,0,2018,1,2
10088,08-02-18,7:08,Migori,Bus,49,2,2018-02-08 07:08:00,3,39,8,20186,7,8,0,2018,1,2
10089,08-02-18,7:15,Migori,Bus,49,10,2018-02-08 07:15:00,3,39,8,20186,7,15,0,2018,1,2
10090,08-02-18,7:04,Kijauri,Bus,49,1,2018-02-08 07:04:00,3,39,8,20186,7,4,0,2018,1,2
10091,08-02-18,6:20,Kijauri,shuttle,11,1,2018-02-08 06:20:00,3,39,8,20186,6,20,0,2018,1,2
10092,08-02-18,7:08,Kehancha,Bus,49,7,2018-02-08 07:08:00,3,39,8,20186,7,8,0,2018,1,2
10094,08-02-18,7:00,Sirare,Bus,49,3,2018-02-08 07:00:00,3,39,8,20186,7,0,0,2018,1,2
10106,09-02-18,7:05,Nyachenge,Bus,49,5,2018-02-09 07:05:00,4,40,9,20186,7,5,0,2018,1,2
10107,09-02-18,7:04,Rongo,Bus,49,13,2018-02-09 07:04:00,4,40,9,20186,7,4,0,2018,1,2
10109,09-02-18,7:13,Rongo,Bus,49,2,2018-02-09 07:13:00,4,40,9,20186,7,13,0,2018,1,2
10110,09-02-18,7:08,Awendo,Bus,49,20,2018-02-09 07:08:00,4,40,9,20186,7,8,0,2018,1,2
10111,09-02-18,7:09,Homa Bay,Bus,49,32,2018-02-09 07:09:00,4,40,9,20186,7,9,0,2018,1,2
10112,09-02-18,19:07,Sirare,Bus,49,25,2018-02-09 19:07:00,4,40,9,20186,19,7,0,2018,1,2
10113,09-02-18,7:05,Rongo,Bus,49,18,2018-02-09 07:05:00,4,40,9,20186,7,5,0,2018,1,2
10114,09-02-18,7:08,Rongo,Bus,49,1,2018-02-09 07:08:00,4,40,9,20186,7,8,0,2018,1,2
10115,09-02-18,7:00,Rongo,Bus,49,4,2018-02-09 07:00:00,4,40,9,20186,7,0,0,2018,1,2
10116,09-02-18,7:14,Rongo,Bus,49,1,2018-02-09 07:14:00,4,40,9,20186,7,14,0,2018,1,2
10117,09-02-18,7:15,Awendo,Bus,49,1,2018-02-09 07:15:00,4,40,9,20186,7,15,0,2018,1,2
10118,09-02-18,7:12,Migori,Bus,49,37,2018-02-09 07:12:00,4,40,9,20186,7,12,0,2018,1,2
10120,09-02-18,7:13,Kehancha,Bus,49,15,2018-02-09 07:13:00,4,40,9,20186,7,13,0,2018,1,2
10123,09-01-18,10:00,Kisii,shuttle,11,10,2018-01-09 10:00:00,1,9,9,20182,10,0,0,2018,1,1
10124,09-01-18,9:50,Kisii,shuttle,11,9,2018-01-09 09:50:00,1,9,9,20182,9,50,0,2018,1,1
10125,09-01-18,9:20,Kisii,shuttle,11,8,2018-01-09 09:20:00,1,9,9,20182,9,20,0,2018,1,1
10126,09-01-18,9:40,Kisii,shuttle,11,6,2018-01-09 09:40:00,1,9,9,20182,9,40,0,2018,1,1
10127,09-01-18,9:30,Kisii,shuttle,11,10,2018-01-09 09:30:00,1,9,9,20182,9,30,0,2018,1,1
10128,09-02-18,7:04,Homa Bay,Bus,49,16,2018-02-09 07:04:00,4,40,9,20186,7,4,0,2018,1,2
10129,09-02-18,5:30,Kijauri,shuttle,11,1,2018-02-09 05:30:00,4,40,9,20186,5,30,0,2018,1,2
10130,09-01-18,8:40,Kisii,shuttle,11,10,2018-01-09 08:40:00,1,9,9,20182,8,40,0,2018,1,1
10131,09-01-18,8:50,Kisii,shuttle,11,9,2018-01-09 08:50:00,1,9,9,20182,8,50,0,2018,1,1
10132,09-01-18,10:10,Kisii,shuttle,11,9,2018-01-09 10:10:00,1,9,9,20182,10,10,0,2018,1,1
10133,09-01-18,9:10,Kisii,shuttle,11,11,2018-01-09 09:10:00,1,9,9,20182,9,10,0,2018,1,1
10134,09-01-18,8:30,Kisii,shuttle,11,9,2018-01-09 08:30:00,1,9,9,20182,8,30,0,2018,1,1
10135,09-01-18,10:20,Kisii,shuttle,11,8,2018-01-09 10:20:00,1,9,9,20182,10,20,0,2018,1,1
10136,09-01-18,8:10,Kisii,shuttle,11,9,2018-01-09 08:10:00,1,9,9,20182,8,10,0,2018,1,1
10137,09-01-18,10:50,Kisii,shuttle,11,8,2018-01-09 10:50:00,1,9,9,20182,10,50,0,2018,1,1
10138,09-01-18,8:20,Kisii,shuttle,11,8,2018-01-09 08:20:00,1,9,9,20182,8,20,0,2018,1,1
10139,09-01-18,7:50,Kisii,shuttle,11,10,2018-01-09 07:50:00,1,9,9,20182,7,50,0,2018,1,1
10140,09-01-18,8:00,Kisii,shuttle,11,11,2018-01-09 08:00:00,1,9,9,20182,8,0,0,2018,1,1
10141,09-01-18,7:40,Kisii,shuttle,11,11,2018-01-09 07:40:00,1,9,9,20182,7,40,0,2018,1,1
10142,09-01-18,10:30,Kisii,shuttle,11,11,2018-01-09 10:30:00,1,9,9,20182,10,30,0,2018,1,1
10143,09-01-18,10:40,Kisii,shuttle,11,11,2018-01-09 10:40:00,1,9,9,20182,10,40,0,2018,1,1
10144,09-02-18,7:15,Rongo,Bus,49,2,2018-02-09 07:15:00,4,40,9,20186,7,15,0,2018,1,2
10145,09-02-18,7:08,Kehancha,Bus,49,11,2018-02-09 07:08:00,4,40,9,20186,7,8,0,2018,1,2
10146,09-01-18,9:00,Kisii,shuttle,11,9,2018-01-09 09:00:00,1,9,9,20182,9,0,0,2018,1,1
10147,09-01-18,7:30,Kisii,shuttle,11,11,2018-01-09 07:30:00,1,9,9,20182,7,30,0,2018,1,1
10148,09-01-18,7:09,Kisii,shuttle,11,5,2018-01-09 07:09:00,1,9,9,20182,7,9,0,2018,1,1
10149,09-02-18,7:08,Migori,Bus,49,1,2018-02-09 07:08:00,4,40,9,20186,7,8,0,2018,1,2
10150,09-01-18,6:30,Kisii,shuttle,11,4,2018-01-09 06:30:00,1,9,9,20182,6,30,0,2018,1,1
10151,09-01-18,7:06,Kisii,Bus,49,1,2018-01-09 07:06:00,1,9,9,20182,7,6,0,2018,1,1
10152,09-01-18,5:40,Kisii,shuttle,11,1,2018-01-09 05:40:00,1,9,9,20182,5,40,0,2018,1,1
10161,09-02-18,19:04,Keroka,Bus,49,1,2018-02-09 19:04:00,4,40,9,20186,19,4,0,2018,1,2
10162,08-01-18,7:06,Kisii,Bus,49,3,2018-01-08 07:06:00,0,8,8,20182,7,6,0,2018,1,1
10163,08-01-18,6:00,Kisii,shuttle,11,9,2018-01-08 06:00:00,0,8,8,20182,6,0,0,2018,1,1
10164,08-01-18,6:30,Kisii,shuttle,11,10,2018-01-08 06:30:00,0,8,8,20182,6,30,0,2018,1,1
10165,08-01-18,6:20,Kisii,shuttle,11,7,2018-01-08 06:20:00,0,8,8,20182,6,20,0,2018,1,1
10166,08-01-18,6:10,Kisii,shuttle,11,8,2018-01-08 06:10:00,0,8,8,20182,6,10,0,2018,1,1
10167,08-01-18,7:07,Kisii,Bus,49,1,2018-01-08 07:07:00,0,8,8,20182,7,7,0,2018,1,1
10168,09-02-18,7:10,Rongo,Bus,49,1,2018-02-09 07:10:00,4,40,9,20186,7,10,0,2018,1,2
10172,09-02-18,7:06,Kijauri,Bus,49,1,2018-02-09 07:06:00,4,40,9,20186,7,6,0,2018,1,2
10174,09-02-18,7:15,Migori,Bus,49,15,2018-02-09 07:15:00,4,40,9,20186,7,15,0,2018,1,2
10175,09-02-18,6:10,Kijauri,shuttle,11,1,2018-02-09 06:10:00,4,40,9,20186,6,10,0,2018,1,2
10176,09-02-18,7:00,Sirare,Bus,49,10,2018-02-09 07:00:00,4,40,9,20186,7,0,0,2018,1,2
10177,09-02-18,7:09,Rongo,Bus,49,1,2018-02-09 07:09:00,4,40,9,20186,7,9,0,2018,1,2
10186,10-02-18,7:05,Nyachenge,Bus,49,3,2018-02-10 07:05:00,5,41,10,20186,7,5,1,2018,1,2
10187,10-02-18,7:13,Rongo,Bus,49,9,2018-02-10 07:13:00,5,41,10,20186,7,13,1,2018,1,2
10188,10-02-18,19:07,Sirare,Bus,49,18,2018-02-10 19:07:00,5,41,10,20186,19,7,1,2018,1,2
10189,10-02-18,7:05,Rongo,Bus,49,7,2018-02-10 07:05:00,5,41,10,20186,7,5,1,2018,1,2
10190,10-02-18,7:00,Sirare,Bus,49,10,2018-02-10 07:00:00,5,41,10,20186,7,0,1,2018,1,2
10192,10-02-18,7:10,Homa Bay,Bus,49,10,2018-02-10 07:10:00,5,41,10,20186,7,10,1,2018,1,2
10193,10-02-18,7:13,Awendo,Bus,49,1,2018-02-10 07:13:00,5,41,10,20186,7,13,1,2018,1,2
10194,10-02-18,7:08,Awendo,Bus,49,18,2018-02-10 07:08:00,5,41,10,20186,7,8,1,2018,1,2
10195,10-02-18,7:08,Kehancha,Bus,49,16,2018-02-10 07:08:00,5,41,10,20186,7,8,1,2018,1,2
10196,10-02-18,7:13,Kehancha,Bus,49,13,2018-02-10 07:13:00,5,41,10,20186,7,13,1,2018,1,2
10197,10-02-18,7:09,Homa Bay,Bus,49,27,2018-02-10 07:09:00,5,41,10,20186,7,9,1,2018,1,2
10198,10-02-18,10:10,Kijauri,shuttle,11,2,2018-02-10 10:10:00,5,41,10,20186,10,10,1,2018,1,2
10199,10-02-18,7:06,Kijauri,Bus,49,2,2018-02-10 07:06:00,5,41,10,20186,7,6,1,2018,1,2
10200,10-02-18,9:50,Kijauri,shuttle,11,2,2018-02-10 09:50:00,5,41,10,20186,9,50,1,2018,1,2
10201,10-02-18,7:12,Migori,Bus,49,18,2018-02-10 07:12:00,5,41,10,20186,7,12,1,2018,1,2
10203,10-02-18,9:40,Kijauri,shuttle,11,1,2018-02-10 09:40:00,5,41,10,20186,9,40,1,2018,1,2
10204,10-02-18,9:30,Kijauri,shuttle,11,2,2018-02-10 09:30:00,5,41,10,20186,9,30,1,2018,1,2
10205,10-02-18,7:15,Rongo,Bus,49,2,2018-02-10 07:15:00,5,41,10,20186,7,15,1,2018,1,2
10206,10-02-18,9:20,Kijauri,shuttle,11,3,2018-02-10 09:20:00,5,41,10,20186,9,20,1,2018,1,2
10207,10-02-18,7:11,Homa Bay,Bus,49,2,2018-02-10 07:11:00,5,41,10,20186,7,11,1,2018,1,2
10208,10-02-18,7:04,Rongo,Bus,49,14,2018-02-10 07:04:00,5,41,10,20186,7,4,1,2018,1,2
10209,10-02-18,8:50,Kijauri,shuttle,11,4,2018-02-10 08:50:00,5,41,10,20186,8,50,1,2018,1,2
10210,10-02-18,8:30,Kijauri,shuttle,11,1,2018-02-10 08:30:00,5,41,10,20186,8,30,1,2018,1,2
10211,10-02-18,7:09,Kijauri,shuttle,11,1,2018-02-10 07:09:00,5,41,10,20186,7,9,1,2018,1,2
10212,10-02-18,8:20,Kijauri,shuttle,11,2,2018-02-10 08:20:00,5,41,10,20186,8,20,1,2018,1,2
10213,10-02-18,7:09,Rongo,Bus,49,4,2018-02-10 07:09:00,5,41,10,20186,7,9,1,2018,1,2
10214,10-02-18,7:40,Kijauri,shuttle,11,1,2018-02-10 07:40:00,5,41,10,20186,7,40,1,2018,1,2
10215,10-02-18,7:10,Rongo,Bus,49,1,2018-02-10 07:10:00,5,41,10,20186,7,10,1,2018,1,2
10216,10-02-18,7:04,Homa Bay,Bus,49,13,2018-02-10 07:04:00,5,41,10,20186,7,4,1,2018,1,2
10217,10-02-18,7:15,Migori,Bus,49,18,2018-02-10 07:15:00,5,41,10,20186,7,15,1,2018,1,2
10218,10-02-18,5:50,Kijauri,shuttle,11,1,2018-02-10 05:50:00,5,41,10,20186,5,50,1,2018,1,2
10219,10-02-18,7:14,Nyachenge,Bus,49,1,2018-02-10 07:14:00,5,41,10,20186,7,14,1,2018,1,2
10220,10-02-18,5:30,Kijauri,shuttle,11,1,2018-02-10 05:30:00,5,41,10,20186,5,30,1,2018,1,2
10221,07-01-18,7:40,Kisii,shuttle,11,1,2018-01-07 07:40:00,6,7,7,20181,7,40,1,2018,1,1
10222,07-01-18,6:40,Kisii,shuttle,11,1,2018-01-07 06:40:00,6,7,7,20181,6,40,1,2018,1,1
10226,07-01-18,5:40,Kisii,shuttle,11,8,2018-01-07 05:40:00,6,7,7,20181,5,40,1,2018,1,1
10229,07-01-18,7:06,Kisii,Bus,49,2,2018-01-07 07:06:00,6,7,7,20181,7,6,1,2018,1,1
10230,07-01-18,5:20,Kisii,shuttle,11,2,2018-01-07 05:20:00,6,7,7,20181,5,20,1,2018,1,1
10231,07-01-18,5:00,Kisii,shuttle,11,1,2018-01-07 05:00:00,6,7,7,20181,5,0,1,2018,1,1
10238,11-02-18,7:05,Nyachenge,Bus,49,5,2018-02-11 07:05:00,6,42,11,20186,7,5,1,2018,1,2
10239,11-02-18,7:04,Homa Bay,Bus,49,25,2018-02-11 07:04:00,6,42,11,20186,7,4,1,2018,1,2
10240,11-02-18,19:07,Sirare,Bus,49,40,2018-02-11 19:07:00,6,42,11,20186,19,7,1,2018,1,2
10241,11-02-18,7:12,Migori,Bus,49,31,2018-02-11 07:12:00,6,42,11,20186,7,12,1,2018,1,2
10242,11-02-18,5:10,Kijauri,shuttle,11,1,2018-02-11 05:10:00,6,42,11,20186,5,10,1,2018,1,2
10243,11-02-18,7:09,Homa Bay,Bus,49,32,2018-02-11 07:09:00,6,42,11,20186,7,9,1,2018,1,2
10244,11-02-18,7:08,Awendo,Bus,49,23,2018-02-11 07:08:00,6,42,11,20186,7,8,1,2018,1,2
10245,11-02-18,7:10,Rongo,Bus,49,2,2018-02-11 07:10:00,6,42,11,20186,7,10,1,2018,1,2
10246,11-02-18,7:15,Awendo,Bus,49,3,2018-02-11 07:15:00,6,42,11,20186,7,15,1,2018,1,2
10247,11-02-18,7:05,Rongo,Bus,49,10,2018-02-11 07:05:00,6,42,11,20186,7,5,1,2018,1,2
10248,11-02-18,7:13,Kehancha,Bus,49,18,2018-02-11 07:13:00,6,42,11,20186,7,13,1,2018,1,2
10249,11-02-18,7:15,Rongo,Bus,49,7,2018-02-11 07:15:00,6,42,11,20186,7,15,1,2018,1,2
10250,11-02-18,7:09,Rongo,Bus,49,2,2018-02-11 07:09:00,6,42,11,20186,7,9,1,2018,1,2
10251,11-02-18,7:12,Rongo,Bus,49,3,2018-02-11 07:12:00,6,42,11,20186,7,12,1,2018,1,2
10253,06-01-18,7:06,Kisii,Bus,49,4,2018-01-06 07:06:00,5,6,6,20181,7,6,1,2018,1,1
10255,11-02-18,7:15,Migori,Bus,49,23,2018-02-11 07:15:00,6,42,11,20186,7,15,1,2018,1,2
10260,11-02-18,7:13,Migori,Bus,49,1,2018-02-11 07:13:00,6,42,11,20186,7,13,1,2018,1,2
10261,05-01-18,7:06,Kisii,Bus,49,6,2018-01-05 07:06:00,4,5,5,20181,7,6,0,2018,1,1
10262,05-01-18,5:10,Kisii,shuttle,11,1,2018-01-05 05:10:00,4,5,5,20181,5,10,0,2018,1,1
10263,05-01-18,5:00,Kisii,shuttle,11,11,2018-01-05 05:00:00,4,5,5,20181,5,0,0,2018,1,1
10264,05-01-18,11:05,Kisii,shuttle,11,1,2018-01-05 11:05:00,4,5,5,20181,11,5,0,2018,1,1
10265,05-01-18,6:30,Kisii,shuttle,11,1,2018-01-05 06:30:00,4,5,5,20181,6,30,0,2018,1,1
10266,05-01-18,8:20,Kisii,shuttle,11,3,2018-01-05 08:20:00,4,5,5,20181,8,20,0,2018,1,1
10267,05-01-18,6:00,Kisii,shuttle,11,1,2018-01-05 06:00:00,4,5,5,20181,6,0,0,2018,1,1
10273,04-01-18,10:00,Kisii,shuttle,11,5,2018-01-04 10:00:00,3,4,4,20181,10,0,0,2018,1,1
10274,04-01-18,10:20,Kisii,shuttle,11,10,2018-01-04 10:20:00,3,4,4,20181,10,20,0,2018,1,1
10275,04-01-18,10:10,Kisii,shuttle,11,4,2018-01-04 10:10:00,3,4,4,20181,10,10,0,2018,1,1
10276,04-01-18,7:09,Kisii,Bus,49,2,2018-01-04 07:09:00,3,4,4,20181,7,9,0,2018,1,1
10277,04-01-18,9:50,Kisii,shuttle,11,3,2018-01-04 09:50:00,3,4,4,20181,9,50,0,2018,1,1
10278,04-01-18,10:30,Kisii,shuttle,11,6,2018-01-04 10:30:00,3,4,4,20181,10,30,0,2018,1,1
10279,04-01-18,9:30,Kisii,shuttle,11,2,2018-01-04 09:30:00,3,4,4,20181,9,30,0,2018,1,1
10280,04-01-18,9:20,Kisii,shuttle,11,4,2018-01-04 09:20:00,3,4,4,20181,9,20,0,2018,1,1
10281,04-01-18,9:00,Kisii,shuttle,11,4,2018-01-04 09:00:00,3,4,4,20181,9,0,0,2018,1,1
10282,04-01-18,8:40,Kisii,shuttle,11,3,2018-01-04 08:40:00,3,4,4,20181,8,40,0,2018,1,1
10283,04-01-18,8:50,Kisii,shuttle,11,5,2018-01-04 08:50:00,3,4,4,20181,8,50,0,2018,1,1
10284,04-01-18,8:10,Kisii,shuttle,11,1,2018-01-04 08:10:00,3,4,4,20181,8,10,0,2018,1,1
10285,04-01-18,9:10,Kisii,shuttle,11,2,2018-01-04 09:10:00,3,4,4,20181,9,10,0,2018,1,1
10286,11-02-18,7:04,Nyachenge,Bus,49,1,2018-02-11 07:04:00,6,42,11,20186,7,4,1,2018,1,2
10287,04-01-18,7:30,Kisii,shuttle,11,1,2018-01-04 07:30:00,3,4,4,20181,7,30,0,2018,1,1
10288,04-01-18,7:20,Kisii,shuttle,11,1,2018-01-04 07:20:00,3,4,4,20181,7,20,0,2018,1,1
10291,11-02-18,7:14,Rongo,Bus,49,3,2018-02-11 07:14:00,6,42,11,20186,7,14,1,2018,1,2
10295,03-01-18,6:00,Kisii,shuttle,11,2,2018-01-03 06:00:00,2,3,3,20181,6,0,0,2018,1,1
10296,03-01-18,6:30,Kisii,shuttle,11,6,2018-01-03 06:30:00,2,3,3,20181,6,30,0,2018,1,1
10297,03-01-18,7:20,Kisii,shuttle,11,11,2018-01-03 07:20:00,2,3,3,20181,7,20,0,2018,1,1
10298,03-01-18,6:40,Kisii,shuttle,11,4,2018-01-03 06:40:00,2,3,3,20181,6,40,0,2018,1,1
10299,03-01-18,7:00,Kisii,shuttle,11,1,2018-01-03 07:00:00,2,3,3,20181,7,0,0,2018,1,1
10300,03-01-18,6:50,Kisii,shuttle,11,11,2018-01-03 06:50:00,2,3,3,20181,6,50,0,2018,1,1
10301,11-02-18,7:14,Nyachenge,Bus,49,3,2018-02-11 07:14:00,6,42,11,20186,7,14,1,2018,1,2
10302,11-02-18,7:06,Kijauri,Bus,49,1,2018-02-11 07:06:00,6,42,11,20186,7,6,1,2018,1,2
10303,03-01-18,7:07,Kisii,Bus,49,24,2018-01-03 07:07:00,2,3,3,20181,7,7,0,2018,1,1
10304,11-02-18,7:00,Rongo,Bus,49,2,2018-02-11 07:00:00,6,42,11,20186,7,0,1,2018,1,2
10305,03-01-18,5:10,Kisii,shuttle,11,11,2018-01-03 05:10:00,2,3,3,20181,5,10,0,2018,1,1
10306,11-02-18,19:07,Rongo,Bus,49,1,2018-02-11 19:07:00,6,42,11,20186,19,7,1,2018,1,2
10307,03-01-18,5:20,Kisii,shuttle,11,11,2018-01-03 05:20:00,2,3,3,20181,5,20,0,2018,1,1
10308,03-01-18,5:00,Kisii,shuttle,11,11,2018-01-03 05:00:00,2,3,3,20181,5,0,0,2018,1,1
10309,03-01-18,5:30,Kisii,shuttle,11,11,2018-01-03 05:30:00,2,3,3,20181,5,30,0,2018,1,1
10310,11-02-18,7:08,Migori,Bus,49,2,2018-02-11 07:08:00,6,42,11,20186,7,8,1,2018,1,2
10311,11-02-18,7:08,Kehancha,Bus,49,14,2018-02-11 07:08:00,6,42,11,20186,7,8,1,2018,1,2
10312,11-02-18,7:00,Migori,Bus,49,1,2018-02-11 07:00:00,6,42,11,20186,7,0,1,2018,1,2
10313,11-02-18,7:08,Rongo,Bus,49,8,2018-02-11 07:08:00,6,42,11,20186,7,8,1,2018,1,2
10314,11-02-18,7:13,Rongo,Bus,49,2,2018-02-11 07:13:00,6,42,11,20186,7,13,1,2018,1,2
10315,11-02-18,7:00,Sirare,Bus,49,12,2018-02-11 07:00:00,6,42,11,20186,7,0,1,2018,1,2
10316,11-02-18,6:30,Kijauri,shuttle,11,1,2018-02-11 06:30:00,6,42,11,20186,6,30,1,2018,1,2
10317,11-02-18,6:10,Kijauri,shuttle,11,1,2018-02-11 06:10:00,6,42,11,20186,6,10,1,2018,1,2
10318,11-02-18,7:04,Rongo,Bus,49,3,2018-02-11 07:04:00,6,42,11,20186,7,4,1,2018,1,2
10319,11-02-18,6:00,Kijauri,shuttle,11,1,2018-02-11 06:00:00,6,42,11,20186,6,0,1,2018,1,2
10320,11-02-18,7:11,Homa Bay,Bus,49,1,2018-02-11 07:11:00,6,42,11,20186,7,11,1,2018,1,2
10324,03-01-18,5:50,Kisii,shuttle,11,11,2018-01-03 05:50:00,2,3,3,20181,5,50,0,2018,1,1
10330,03-01-18,5:40,Kisii,shuttle,11,11,2018-01-03 05:40:00,2,3,3,20181,5,40,0,2018,1,1
10333,03-01-18,7:06,Kisii,Bus,49,1,2018-01-03 07:06:00,2,3,3,20181,7,6,0,2018,1,1
10336,12-02-18,19:03,Keroka,Bus,49,1,2018-02-12 19:03:00,0,43,12,20187,19,3,0,2018,1,2
10338,12-02-18,7:05,Nyachenge,Bus,49,3,2018-02-12 07:05:00,0,43,12,20187,7,5,0,2018,1,2
10339,12-02-18,7:04,Nyachenge,Bus,49,1,2018-02-12 07:04:00,0,43,12,20187,7,4,0,2018,1,2
10340,12-02-18,19:07,Sirare,Bus,49,43,2018-02-12 19:07:00,0,43,12,20187,19,7,0,2018,1,2
10341,12-02-18,7:08,Rongo,Bus,49,4,2018-02-12 07:08:00,0,43,12,20187,7,8,0,2018,1,2
10342,12-02-18,7:12,Migori,Bus,49,37,2018-02-12 07:12:00,0,43,12,20187,7,12,0,2018,1,2
10343,12-02-18,7:09,Homa Bay,Bus,49,32,2018-02-12 07:09:00,0,43,12,20187,7,9,0,2018,1,2
10344,12-02-18,7:15,Awendo,Bus,49,9,2018-02-12 07:15:00,0,43,12,20187,7,15,0,2018,1,2
